,0,1,2,3,4,5,6,7,8,9
0,0.5522206134585301,-0.7727735814757136,-0.4070609252330752,1.0519548129114265,-0.355509942113103,0.2446267075591545,0.8593129135642121,-0.5148317135073565,-0.23258682412739665,0.8505701369429786
1,-0.7234271093116783,-0.6509991595331438,-0.16315138031230886,0.787628183333519,0.6477963319865584,-0.6491041895808546,-0.8879432034447893,1.3312773730873388,-0.2575805073016101,0.34881486756672864
2,0.4326103703553591,-0.8943777631747882,0.5640460896751305,-0.48876662983782776,0.44231818578299964,-0.896659389831198,-0.7210755414865877,0.5735496476085413,0.8733105841510629,0.8297380175067514
3,-0.3911781382162886,0.8028893836323238,0.6933273064393684,-1.307975468402106,-0.5268889714745342,-0.4162943289178296,0.2712701030512738,0.8412278141719174,-0.694579496876799,-0.644254265698543
4,0.6347895163500389,-0.8098634456893898,0.6756843967993776,1.1476591212071954,-1.0035996405143637,0.3866094824143506,1.278876792089839,-1.272940007235368,-0.8155806984154135,0.23894888457617
5,0.6547575101156674,-0.5105763261963273,-0.5009802258084877,-0.6138192414266563,-0.6797894404555584,-0.4350941702116501,-0.05259065746028213,-0.8973373973867664,-0.7001297728526406,0.4041229684640623
6,0.7115203900256888,0.5390491615953457,-0.7209595880442492,0.5136050781121365,-0.96127196842722,0.6978455588740798,1.4051493947841718,0.844605798482556,-0.17156610956412377,-0.9808135378352607
7,1.2208641597990062,0.40653642685420344,-1.1791972689842445,-0.3894255142261624,-0.7412666592704811,-0.6075479678044003,1.0988393667043113,0.34403851710729627,0.811404108738049,0.07629595753087659
8,-0.8971880633120024,0.8541391856622522,-0.4346982621656037,0.4234559259628894,0.5055937543475943,0.622155518286545,0.8273045224284995,0.3832021361998902,0.6845018546240613,0.7422983437646798
9,-0.6512525470906818,0.47245350639035005,-0.6741053065459293,0.7011107590771697,-0.01966612803625567,-0.23756072820467827,-0.5646442538487692,0.5962621574349232,-1.0943231945478709,-0.7087148484451725
